200	602	1
200	650	2
200	801	2
200	841	2
200	867	1
200	927	2
200	1008	2
200	1048	1
204	295	1
204	301	1
204	440	1
204	750	2
204	857	1
204	877	1
204	891	1
204	1092	1
204	1108	1
215	333	1
215	342	1
215	584	1
215	720	1
215	806	2
215	943	1
215	1051	1
216	250	2
216	389	3
216	407	1
216	691	1
216	718	1
216	734	2
216	738	3
216	772	2
216	923	1
216	925	1
216	1107	2
220	543	1
220	559	1
220	867	1
220	906	1
220	938	1
220	950	1
220	1025	1
230	278	1
230	283	1
230	327	1
230	489	1
230	540	1
230	604	2
230	847	1
230	1039	1
231	236	1
231	390	1
231	437	1
231	461	1
231	664	2
231	705	1
231	724	3
231	784	1
231	877	1
231	959	1
231	1016	1
231	1062	3
231	1068	1
233	264	1
233	561	1
233	607	1
233	835	2
233	891	1
233	925	1
233	955	1
234	257	1
234	314	1
234	494	1
234	596	1
234	641	1
234	937	1
234	1063	1
236	399	2
236	626	2
236	724	1
236	959	1
236	1016	3
236	1062	1
250	389	2
250	691	1
250	734	2
250	738	2
250	772	2
250	1107	2
257	314	1
257	494	1
257	621	2
257	641	1
257	865	2
257	926	2
257	937	1
257	946	2
260	283	2
260	464	1
260	487	2
260	670	1
260	752	2
260	812	1
260	866	1
260	892	1
260	910	1
260	1085	1
260	1086	1
264	561	1
264	575	1
264	607	1
264	687	1
264	835	2
264	925	1
264	1063	1
266	345	1
266	455	1
266	457	1
266	577	1
266	588	1
266	653	1
266	656	1
266	675	1
266	766	1
266	885	1
266	920	1
266	965	1
266	1011	1
266	1051	1
266	1059	1
266	1118	1
269	472	1
269	489	4
269	535	1
269	571	2
269	856	2
269	864	2
269	881	2
269	890	1
269	1008	1
272	475	2
272	661	1
272	822	2
275	446	1
275	724	1
275	784	1
275	815	2
275	866	1
278	283	2
278	366	1
278	604	1
278	647	1
278	707	1
278	1039	1
279	354	2
279	459	2
279	561	2
279	608	1
279	616	1
279	648	1
279	670	2
279	813	1
279	825	1
279	866	1
279	981	2
279	1085	1
281	584	1
281	594	1
281	687	1
281	795	1
281	865	1
281	869	1
281	910	1
281	950	1
281	975	1
281	988	1
281	1059	1
283	352	1
283	366	1
283	407	1
283	464	1
283	472	1
283	487	2
283	553	1
283	561	1
283	604	1
283	641	1
283	647	2
283	670	1
283	697	1
283	707	2
283	718	1
283	737	1
283	752	2
283	812	3
283	866	1
283	892	1
283	910	1
283	923	2
283	925	1
283	1039	1
283	1048	2
283	1085	1
283	1086	1
283	1096	1
295	301	1
295	440	1
295	596	1
295	857	1
295	891	1
295	1092	1
295	1108	1
301	440	1
301	456	1
301	474	1
301	540	1
301	857	1
301	891	1
301	1092	1
301	1108	1
314	375	3
314	427	1
314	437	1
314	489	1
314	494	1
314	641	1
314	697	1
314	708	1
314	738	1
314	794	1
314	873	1
314	923	1
314	925	2
314	937	1
314	1026	1
314	1048	1
314	1096	1
314	1108	1
327	489	1
327	540	1
327	604	1
327	847	1
327	1045	1
336	364	1
336	446	1
336	647	1
336	707	1
336	864	2
336	873	1
336	881	1
336	906	1
336	1076	1
342	370	1
342	456	1
342	457	1
342	584	1
342	675	1
342	800	1
342	801	1
342	836	1
342	841	1
342	875	1
342	943	1
342	1008	1
345	577	1
345	965	1
345	1011	1
348	602	1
348	629	1
348	720	1
348	721	1
352	647	1
352	707	2
352	836	1
352	881	1
354	400	1
354	426	1
354	459	3
354	561	2
354	607	1
354	608	2
354	616	2
354	648	1
354	670	5
354	813	2
354	825	1
354	866	4
354	981	2
354	1059	1
354	1085	2
357	453	1
357	561	1
357	594	1
357	629	1
357	766	1
357	825	1
357	864	1
357	867	1
357	875	1
357	1076	1
361	375	1
361	648	1
364	864	3
366	407	1
366	413	1
366	438	1
366	453	1
366	472	1
366	535	1
366	599	1
366	647	1
366	707	4
366	794	1
366	836	1
366	864	1
366	906	1
366	925	2
366	986	1
366	995	3
366	1003	2
366	1012	1
366	1025	2
366	1048	1
366	1051	1
366	1067	1
366	1091	1
370	457	1
370	675	1
370	836	1
370	875	1
370	892	1
370	910	1
370	988	1
370	995	1
375	407	1
375	437	1
375	456	1
375	489	1
375	553	1
375	647	1
375	648	1
375	697	1
375	708	1
375	738	1
375	794	1
375	836	1
375	864	1
375	873	1
375	875	1
375	923	1
375	925	2
375	955	1
375	1003	1
375	1048	1
375	1096	1
375	1108	2
375	1121	1
378	392	3
378	544	3
378	1032	3
380	389	1
380	925	2
389	407	1
389	691	1
389	718	1
389	734	2
389	738	3
389	772	2
389	923	1
389	925	2
389	1107	2
390	437	2
390	461	1
390	664	2
390	705	2
390	784	1
390	877	2
390	1068	2
392	544	5
392	736	2
392	1032	4
399	626	2
399	1016	2
400	426	2
400	459	1
400	561	1
400	607	1
400	608	1
400	670	1
400	866	1
400	1059	1
407	413	1
407	438	1
407	453	1
407	553	1
407	561	1
407	597	1
407	599	1
407	647	2
407	707	1
407	718	1
407	738	1
407	836	1
407	906	1
407	923	1
407	925	2
407	955	1
407	1003	1
407	1025	2
407	1051	1
407	1067	1
407	1091	1
413	436	1
413	438	2
413	453	1
413	599	1
413	647	1
413	648	1
413	707	1
413	836	1
413	906	2
413	925	2
413	950	1
413	1003	1
413	1025	1
413	1042	1
413	1051	1
413	1067	2
413	1076	1
413	1091	1
413	1098	1
426	459	1
426	561	1
426	607	1
426	608	1
426	670	1
426	866	1
426	1059	1
427	528	1
427	890	1
427	1026	2
436	648	1
436	835	1
436	925	3
436	950	1
437	461	1
437	664	2
437	697	1
437	705	2
437	784	1
437	877	2
437	923	1
437	925	1
437	1048	1
437	1068	2
438	453	1
438	541	1
438	599	3
438	647	1
438	670	1
438	707	3
438	836	1
438	906	2
438	925	1
438	988	1
438	995	1
438	1003	1
438	1025	1
438	1042	1
438	1051	1
438	1067	3
438	1076	1
438	1086	1
438	1091	1
438	1092	1
438	1098	1
440	602	1
440	650	1
440	801	1
440	841	1
440	857	1
440	867	1
440	891	1
440	927	1
440	1008	1
440	1048	1
440	1092	1
440	1108	1
441	684	1
441	707	1
441	999	1
441	1003	1
441	1020	1
441	1091	3
445	615	1
445	616	1
445	670	3
445	813	2
445	866	3
445	1064	1
445	1085	1
446	539	1
446	647	1
446	707	1
446	815	1
446	866	1
446	873	1
446	906	1
446	925	1
446	1076	1
453	561	1
453	599	1
453	707	1
453	766	1
453	825	1
453	836	1
453	867	1
453	906	1
453	925	1
453	1003	1
453	1025	1
453	1051	1
453	1067	1
453	1091	1
455	577	1
455	605	1
455	653	1
455	656	2
455	800	1
455	920	1
455	965	1
455	1051	1
455	1118	1
456	474	1
456	540	1
456	800	1
456	801	1
456	836	1
456	841	1
456	864	1
456	875	1
456	1003	1
456	1008	1
456	1108	1
456	1121	1
457	588	2
457	675	2
457	766	2
457	836	1
457	875	1
457	885	2
457	1059	2
459	561	2
459	607	1
459	608	2
459	616	1
459	648	1
459	670	3
459	813	1
459	825	1
459	866	2
459	981	2
459	1059	1
459	1085	1
461	472	1
461	559	1
461	664	1
461	705	1
461	784	1
461	877	1
461	925	1
461	950	1
461	1068	1
464	487	1
464	670	2
464	752	1
464	866	1
464	892	1
464	910	2
465	472	2
465	559	2
465	707	2
465	749	2
465	879	2
465	986	2
465	991	2
465	995	2
465	1003	2
472	489	1
472	553	1
472	559	3
472	647	1
472	707	3
472	737	1
472	749	2
472	812	1
472	879	2
472	923	1
472	925	1
472	950	1
472	986	2
472	991	2
472	995	3
472	1003	2
472	1025	1
472	1048	1
474	540	1
474	875	1
475	661	1
475	822	2
487	670	1
487	752	2
487	812	1
487	866	1
487	892	1
487	910	1
487	1085	1
487	1086	1
489	535	1
489	540	1
489	604	1
489	794	1
489	847	1
489	873	1
489	881	2
489	890	1
489	1096	1
492	706	2
492	775	1
492	906	1
492	988	1
492	1025	1
492	1076	1
494	641	1
494	784	1
494	937	1
496	539	1
496	707	1
496	738	1
496	864	1
496	1048	2
496	1108	1
528	543	1
528	559	1
528	720	1
528	866	2
528	890	1
528	906	3
528	995	1
528	1025	2
528	1026	1
528	1042	2
528	1051	2
535	881	1
535	890	1
535	995	1
536	988	2
536	994	2
536	995	1
539	707	1
539	864	1
539	1048	1
539	1108	1
540	604	1
540	847	1
541	988	1
541	1092	1
543	559	2
543	615	1
543	906	3
543	950	1
543	995	1
543	1025	2
543	1051	1
544	736	2
544	1032	4
545	651	2
545	1011	2
551	702	3
551	864	1
551	869	2
553	647	3
553	737	1
553	812	1
553	923	1
553	955	1
553	1048	1
559	707	2
559	749	2
559	813	1
559	879	2
559	906	2
559	925	3
559	950	2
559	986	2
559	991	2
559	995	3
559	1003	2
559	1025	1
559	1051	1
561	607	1
561	608	1
561	616	1
561	648	1
561	670	2
561	766	1
561	813	1
561	825	2
561	835	1
561	866	1
561	867	1
561	925	1
561	981	2
561	1085	1
571	856	3
571	864	2
571	1008	1
575	835	1
575	1063	1
577	653	1
577	656	1
577	721	1
577	800	1
577	920	1
577	965	2
577	1051	1
577	1118	1
584	594	1
584	865	1
584	869	1
584	910	1
584	943	1
584	950	1
584	975	1
584	988	1
584	1059	1
588	675	1
588	766	2
588	885	2
588	1059	2
594	629	1
594	748	1
594	864	1
594	865	1
594	869	1
594	875	1
594	905	1
594	910	1
594	950	1
594	975	1
594	988	1
594	1059	1
594	1076	2
596	691	1
596	847	1
596	1063	1
596	1101	1
597	647	1
597	1025	1
597	1076	1
599	670	1
599	707	3
599	836	1
599	906	1
599	925	1
599	995	1
599	1003	1
599	1025	1
599	1051	1
599	1067	2
599	1086	1
599	1091	1
602	629	1
602	650	1
602	720	1
602	721	1
602	801	1
602	841	1
602	867	1
602	927	1
602	1008	1
602	1048	1
602	1051	1
604	847	1
604	1039	1
605	653	1
605	656	1
605	800	1
605	965	1
605	1118	1
607	608	1
607	670	1
607	835	1
607	866	2
607	925	1
607	1059	1
608	616	1
608	648	1
608	670	2
608	813	1
608	866	2
608	981	1
608	1059	1
608	1085	1
615	670	1
615	813	1
615	866	1
615	906	1
615	1025	1
616	648	1
616	670	3
616	813	3
616	866	3
616	981	1
616	1085	3
621	648	1
621	865	2
621	926	4
621	946	4
626	1016	2
629	721	1
629	864	1
629	875	1
629	1076	1
641	697	1
641	718	1
641	923	1
641	925	1
641	937	1
641	1096	1
647	707	2
647	737	1
647	812	1
647	836	1
647	869	1
647	873	1
647	881	1
647	889	1
647	906	3
647	923	1
647	955	1
647	1025	2
647	1042	2
647	1048	1
647	1067	1
647	1076	2
647	1098	1
648	670	1
648	813	1
648	866	1
648	925	2
648	926	1
648	946	1
648	950	1
648	981	1
648	1085	1
650	801	2
650	841	2
650	867	1
650	927	2
650	1008	2
650	1048	1
651	1011	2
653	656	1
653	920	1
653	965	2
653	1051	1
653	1118	2
656	800	1
656	920	1
656	965	1
656	1051	1
656	1118	1
661	822	1
661	865	1
661	1045	1
664	705	2
664	724	1
664	784	1
664	877	2
664	1062	1
664	1068	2
670	707	1
670	752	1
670	813	5
670	825	1
670	866	9
670	892	1
670	910	2
670	981	2
670	1059	1
670	1064	1
670	1067	1
670	1085	4
670	1086	1
675	766	1
675	836	1
675	875	1
675	885	1
675	1059	1
684	707	1
684	1003	1
684	1020	1
684	1091	1
687	795	2
691	734	1
691	738	1
691	772	1
691	847	1
691	1101	1
691	1107	1
697	718	2
697	923	3
697	925	3
697	1048	1
697	1096	1
702	864	1
704	707	1
704	1027	1
705	784	1
705	877	2
705	1068	2
706	775	1
706	906	1
706	988	1
706	1025	1
707	749	2
707	794	1
707	836	3
707	864	3
707	879	2
707	881	2
707	906	1
707	925	5
707	937	1
707	986	3
707	991	2
707	995	7
707	999	1
707	1003	7
707	1012	1
707	1020	1
707	1025	2
707	1027	2
707	1048	2
707	1051	1
707	1067	2
707	1086	1
707	1091	4
707	1108	1
707	1121	1
708	738	1
708	925	1
708	1108	1
713	718	1
713	727	1
713	923	1
713	1048	2
718	727	1
718	738	1
718	923	5
718	925	3
718	1048	1
718	1096	1
720	795	1
720	806	1
720	836	1
720	1051	6
721	800	1
724	784	1
724	815	1
724	959	1
724	1016	1
724	1062	3
727	923	1
727	1048	4
727	1099	1
734	738	2
734	772	2
734	1107	2
736	1032	1
737	812	1
737	873	1
737	923	2
737	1048	2
738	772	2
738	923	1
738	925	2
738	1048	1
738	1107	2
738	1108	1
748	905	1
748	1076	1
749	879	2
749	986	2
749	991	2
749	995	2
749	1003	2
750	877	1
752	812	1
752	866	1
752	892	1
752	910	1
752	1085	1
752	1086	1
766	825	1
766	867	1
766	885	2
766	1059	2
772	1107	2
784	815	1
784	877	1
784	1068	1
786	1048	3
786	1099	2
794	864	1
794	873	1
794	925	1
794	986	1
794	995	1
794	1003	1
794	1012	1
794	1048	1
794	1096	1
800	801	1
800	841	1
800	1008	1
801	841	3
801	867	1
801	927	2
801	1008	3
801	1048	1
806	1051	1
812	923	2
812	1048	2
812	1085	1
812	1086	1
813	866	5
813	925	1
813	981	1
813	1085	4
815	866	1
825	867	1
825	981	1
835	891	1
835	925	2
835	955	1
835	1063	1
836	864	1
836	875	2
836	881	1
836	906	1
836	925	2
836	995	1
836	1003	3
836	1025	1
836	1051	2
836	1067	1
836	1091	2
836	1108	1
836	1121	1
841	867	1
841	927	2
841	1008	3
841	1048	1
847	1101	1
856	864	2
856	1008	1
857	891	1
857	1092	1
857	1108	1
864	875	2
864	881	1
864	925	1
864	986	1
864	995	1
864	1003	2
864	1008	1
864	1012	2
864	1048	2
864	1076	1
864	1108	3
864	1121	1
865	869	1
865	910	1
865	926	2
865	946	2
865	950	1
865	975	1
865	988	1
865	1039	1
865	1045	1
865	1059	1
865	1064	2
866	892	1
866	906	2
866	910	1
866	981	1
866	1025	2
866	1042	2
866	1059	1
866	1064	1
866	1085	4
867	927	1
867	938	1
867	1008	1
867	1048	1
869	906	1
869	910	1
869	950	1
869	975	2
869	988	1
869	992	1
869	1025	1
869	1042	1
869	1059	1
869	1098	1
873	906	1
873	923	1
873	943	1
873	1039	2
873	1048	1
873	1076	1
873	1096	1
875	1003	1
875	1076	1
875	1108	1
875	1121	1
877	1068	2
879	986	2
879	991	2
879	995	2
879	1003	2
881	890	1
885	1059	2
889	1016	1
890	1026	1
891	925	1
891	938	1
891	955	1
891	1092	1
891	1108	1
892	910	2
892	988	1
892	995	1
896	905	2
896	977	2
905	977	2
905	1076	1
906	925	1
906	950	1
906	988	1
906	995	1
906	1003	1
906	1025	8
906	1042	5
906	1051	2
906	1067	2
906	1076	2
906	1091	1
906	1098	1
910	950	1
910	975	1
910	988	2
910	995	1
910	1059	1
920	965	1
920	1051	1
920	1118	1
923	925	5
923	1048	4
923	1096	1
925	937	1
925	938	1
925	950	2
925	986	1
925	995	3
925	999	1
925	1003	4
925	1012	1
925	1025	1
925	1027	1
925	1048	2
925	1051	1
925	1067	1
925	1091	3
925	1096	1
925	1108	1
925	1121	1
926	946	4
927	1008	2
927	1048	1
937	995	1
937	999	1
937	1003	1
937	1027	1
937	1091	1
937	1121	1
950	975	1
950	988	1
950	1025	1
950	1059	1
959	1016	2
959	1062	1
965	1051	1
965	1118	2
975	988	1
975	1059	1
981	1085	1
986	991	2
986	995	3
986	1003	3
986	1012	1
986	1048	1
988	994	2
988	995	2
988	1025	1
988	1059	1
988	1092	1
991	995	2
991	1003	2
994	995	1
995	999	1
995	1003	5
995	1012	1
995	1025	1
995	1027	1
995	1048	1
995	1051	1
995	1091	2
995	1121	1
999	1003	1
999	1027	1
999	1091	2
999	1121	1
1003	1012	1
1003	1020	1
1003	1025	1
1003	1027	1
1003	1048	1
1003	1051	1
1003	1067	1
1003	1091	5
1003	1108	1
1003	1121	2
1008	1048	1
1012	1048	1
1016	1062	1
1020	1091	1
1025	1042	4
1025	1051	1
1025	1067	1
1025	1091	1
1027	1091	1
1027	1121	1
1039	1064	1
1042	1067	1
1042	1076	1
1042	1098	1
1048	1099	3
1048	1108	1
1051	1067	1
1051	1091	1
1051	1118	1
1067	1076	1
1067	1086	1
1067	1091	1
1067	1098	1
1076	1098	1
1085	1086	1
1091	1121	1
1092	1108	1
1108	1121	1
